,res,comid,sum_conn_strength,sum_weighted_lengths,weighted_conn_length_com
0,5e-07,0.0,592.6735752184024,2419228.4177332656,4081.8901312442867
1,5e-07,1.0,106.37470698093585,797510.0201215624,7497.17712749601
2,5e-07,2.0,316.10120663304014,1110208.219039503,3512.192284442421
3,5e-07,3.0,245.77822362098593,1049777.5227444635,4271.238953876253
4,5e-07,4.0,27.23242823253263,68747.29526480407,2524.464387743308
5,5e-07,5.0,2.0546778721086425,12681.74750896258,6172.134173006767
6,5e-07,6.0,4.655831909512893,2894.3711109668543,621.6657231660394
7,5e-07,7.0,1.349603174603175,1021.2837511973348,756.7289188524796
8,5e-07,8.0,1.3809523809523827,1033.0668820250698,748.0829145698772
9,5e-07,9.0,1.035257936507936,598.4781536686176,578.0956924487483
10,5e-07,10.0,1.0360119047619112,1017.4202464385588,982.0545900699616
11,5e-07,11.0,1.518174603174604,1899.248317221592,1251.007830884628
12,5e-07,12.0,0.08333333333333401,154.8232041740551,1857.878450088646
13,5e-07,13.0,0.011819727891154999,11.015214553624453,931.9346989254648
14,5e-07,14.0,0.8452380952380951,850.9190404457072,1006.7211182737946
15,5e-07,15.0,0.23809523809524,153.01990205343242,642.6835886244111
16,5e-07,16.0,0.03248299319728,116.40614983621704,3583.6029373661427
17,5e-07,17.0,2.8391723356009146,3366.822785165799,1185.8465732948212
18,5e-07,18.0,0.36904761904761996,146.14919648130157,396.01717756223553
19,5e-07,19.0,0.019642857142856997,24.405479980038685,1242.4607989837968
20,5e-07,20.0,0.175744047619048,447.7814889032296,2547.918378856644
21,5e-07,21.0,0.026190476190476004,28.992670097680275,1106.9928582750729
22,5e-07,22.0,0.032738095238094,50.20170671990718,1533.4339507172228
23,5e-07,23.0,0.023809523809524,166.17824543969112,6979.486308466971
24,5e-07,24.0,0.021428571428571998,76.01885502186637,3547.546567687003
25,5e-07,26.0,0.000865800865801,4.201155013754421,4852.334040885604
26,5e-07,27.0,0.00952380952381,52.43548305819015,5505.72572110969
27,5e-07,29.0,0.00297619047619,22.616130185797655,7599.019742429228
28,5e-07,31.0,0.001984126984127,4.1281055659800545,2080.565205253931
29,5e-07,32.0,0.011904761904762,40.733098267588495,3421.5802544774065
30,1e-06,0.0,585.0715712587566,2412352.4284050893,4123.174918950541
31,1e-06,1.0,327.0482607096179,1143592.8487568046,3496.7097708316096
32,1e-06,2.0,104.97470519124907,787583.2503055979,7502.6002585168735
33,1e-06,3.0,234.58295227897648,1014432.8595704514,4324.409978283686
34,1e-06,4.0,24.63118942504381,66122.64856502226,2684.5089542363685
35,1e-06,5.0,2.0630894833284725,12820.51488093569,6214.231124988235
36,1e-06,6.0,27.223929555283956,68679.56766507044,2522.764670162771
37,1e-06,7.0,5.610576499118169,3125.6298666129287,557.0960251774828
38,1e-06,8.0,2.8907534528963184,3380.537091491661,1169.4311350228143
39,1e-06,9.0,4.655831909512893,2894.3711109668543,621.6657231660394
40,1e-06,10.0,1.349603174603175,1021.2837511973348,756.7289188524796
41,1e-06,11.0,1.3809523809523827,1033.0668820250698,748.0829145698772
42,1e-06,12.0,1.035257936507936,598.4781536686176,578.0956924487483
43,1e-06,13.0,2.8391723356009146,3366.822785165799,1185.8465732948212
44,1e-06,14.0,1.518174603174604,1899.248317221592,1251.007830884628
45,1e-06,15.0,0.08333333333333401,154.8232041740551,1857.878450088646
46,1e-06,16.0,0.011819727891154999,11.015214553624453,931.9346989254648
47,1e-06,17.0,0.175744047619048,447.7814889032296,2547.918378856644
48,1e-06,18.0,0.86031746031746,701.4011002952724,815.2817217454276
49,1e-06,19.0,0.8452380952380951,850.9190404457072,1006.7211182737946
50,1e-06,20.0,1.4462089748180067,5792.386165126641,4005.2207294976606
51,1e-06,21.0,0.03248299319728,116.40614983621704,3583.6029373661427
52,1e-06,22.0,0.032738095238094,50.20170671990718,1533.4339507172228
53,1e-06,23.0,0.85625,1061.782320542047,1240.037746618449
54,1e-06,24.0,0.36904761904761996,146.14919648130157,396.01717756223553
55,1e-06,25.0,0.019642857142856997,24.405479980038685,1242.4607989837968
56,1e-06,26.0,0.016190476190477,61.9381308999714,3825.590437939218
57,1e-06,27.0,0.023809523809524,166.17824543969112,6979.486308466971
58,1e-06,28.0,0.021428571428571998,76.01885502186637,3547.546567687003
59,1e-06,29.0,0.004761904761905,10.849848503609493,2278.46818575788
60,1e-06,31.0,0.000865800865801,4.201155013754421,4852.334040885604
61,1e-06,32.0,0.00952380952381,52.43548305819015,5505.72572110969
62,1e-06,35.0,0.00297619047619,22.616130185797655,7599.019742429228
63,1e-06,37.0,0.001984126984127,4.1281055659800545,2080.565205253931
64,1e-06,38.0,0.011904761904762,40.733098267588495,3421.5802544774065
65,7e-06,0.0,95.48987446239735,744054.811983789,7791.97602020922
66,7e-06,1.0,299.10493075244307,1001555.7323234444,3348.5096009747535
67,7e-06,2.0,213.16813297868225,709940.9255960191,3330.427093748653
68,7e-06,3.0,181.2955308814889,775354.7977980459,4276.745234855721
69,7e-06,4.0,92.13040544732281,232139.71112407555,2519.686199110515
70,7e-06,5.0,166.3478183479816,817503.7829219771,4914.4244333391125
71,7e-06,6.0,146.53503250405353,521698.35058132384,3560.2295346465517
72,7e-06,7.0,137.37851549568538,738000.8485671893,5372.02521008729
73,7e-06,8.0,24.881189425043814,66360.7224491766,2667.1041048536904
74,7e-06,9.0,129.95051455037125,720115.2944039464,5541.457814888576
75,7e-06,10.0,64.29535507867878,154132.11800074036,2397.251213748296
76,7e-06,11.0,9.366645880126464,40159.62142066573,4287.5135811287355
77,7e-06,12.0,2.0546778721086425,12681.74750896258,6172.134173006767
78,7e-06,13.0,13.003788771950012,8416.76185170391,647.2545809002522
79,7e-06,14.0,7.844659664587608,33692.04956751973,4294.902648181476
80,7e-06,15.0,1.4561991249491237,1145.7538874596853,786.8112731490038
81,7e-06,16.0,4.791660740053609,6166.316520789108,1286.885039511399
82,7e-06,17.0,1.349603174603175,1021.2837511973348,756.7289188524796
83,7e-06,18.0,1.3812324920133174,9392.614172115349,6800.168853850557
84,7e-06,19.0,1.3809523809523827,1033.0668820250698,748.0829145698772
85,7e-06,20.0,1.0360119047619112,1017.4202464385588,982.0545900699616
86,7e-06,21.0,4.655831909512893,2894.3711109668543,621.6657231660394
87,7e-06,22.0,4.820162526014161,14373.834767701268,2982.0228446917395
88,7e-06,23.0,2.8391723356009146,3366.822785165799,1185.8465732948212
89,7e-06,24.0,0.4401984126984119,486.92283707336543,1106.1440092174191
90,7e-06,25.0,1.76865889212828,2058.268607426014,1163.745375994598
91,7e-06,26.0,1.518174603174604,1899.248317221592,1251.007830884628
92,7e-06,27.0,4.610064713745693,2662.4889401921414,577.538300547816
93,7e-06,28.0,1.035257936507936,598.4781536686176,578.0956924487483
94,7e-06,29.0,0.08333333333333401,154.8232041740551,1857.878450088646
95,7e-06,30.0,0.011819727891154999,11.015214553624453,931.9346989254648
96,7e-06,31.0,1.8199644799644887,2081.343315198216,1143.6175475462176
97,7e-06,32.0,0.8452380952380951,850.9190404457072,1006.7211182737946
98,7e-06,33.0,0.86031746031746,701.4011002952724,815.2817217454276
99,7e-06,34.0,0.037321428571428,82.51338007430849,2210.8848249575817
100,7e-06,35.0,0.85625,1061.782320542047,1240.037746618449
101,7e-06,36.0,0.23809523809524,153.01990205343242,642.6835886244111
102,7e-06,37.0,0.175744047619048,447.7814889032296,2547.918378856644
103,7e-06,38.0,0.026190476190476004,28.992670097680275,1106.9928582750729
104,7e-06,39.0,0.03248299319728,116.40614983621704,3583.6029373661427
105,7e-06,40.0,0.032738095238094,50.20170671990718,1533.4339507172228
106,7e-06,41.0,0.9527777777777757,1498.6930408006754,1572.972287720829
107,7e-06,42.0,1.012301587301587,872.4107040764275,861.8090843875334
108,7e-06,43.0,0.016190476190477,61.9381308999714,3825.590437939218
109,7e-06,44.0,0.014186507936508,44.264001157946964,3120.147773930793
110,7e-06,46.0,0.015873015873016,65.42541809451137,4121.801339954183
111,7e-06,48.0,0.001339285714286,9.671478813197663,7221.370847186047
112,7e-06,49.0,0.023809523809524,166.17824543969112,6979.486308466971
113,7e-06,51.0,0.004761904761905,10.849848503609493,2278.46818575788
114,7e-06,52.0,0.07217261904761998,209.24041988499607,2899.166230159083
115,7e-06,53.0,0.021428571428571998,76.01885502186637,3547.546567687003
116,7e-06,59.0,0.000865800865801,4.201155013754421,4852.334040885604
117,7e-06,61.0,0.00952380952381,52.43548305819015,5505.72572110969
118,7e-06,62.0,0.00297619047619,22.616130185797655,7599.019742429228
119,7e-06,65.0,0.001984126984127,4.1281055659800545,2080.565205253931
120,7e-06,66.0,0.011904761904762,40.733098267588495,3421.5802544774065
121,8e-06,0.0,222.92038274817602,1002658.8946701878,4497.834080084324
122,8e-06,1.0,159.15746422221267,567681.2584646915,3566.790041792231
123,8e-06,2.0,197.01032596622167,620680.4317017976,3150.496953181105
124,8e-06,3.0,74.72696509001126,573939.4177145704,7680.486113991652
125,8e-06,4.0,51.24469890766962,302242.0268074698,5898.015467942075
126,8e-06,5.0,64.31853757569193,154761.59153145694,2406.1739797695022
127,8e-06,6.0,81.27569437499285,600850.7389627598,7392.748146703394
128,8e-06,7.0,139.4553608169731,485464.4371247415,3481.1457535998547
129,8e-06,8.0,135.10541747890676,391614.24456258176,2898.5828390169645
130,8e-06,9.0,129.9586778156774,720156.6072247731,5541.427623988169
131,8e-06,10.0,21.652801323189294,159039.60944818886,7344.990011886533
132,8e-06,11.0,9.366645880126464,40159.62142066573,4287.5135811287355
133,8e-06,12.0,24.620823840453813,66096.54928213825,2684.579107118942
134,8e-06,13.0,2.0546778721086425,12681.74750896258,6172.134173006767
135,8e-06,14.0,24.858074345678734,66145.74326982703,2660.935933733163
136,8e-06,15.0,5.610576499118169,3125.6298666129287,557.0960251774828
137,8e-06,16.0,8.17617048573816,11056.313173725119,1352.2605959612563
138,8e-06,17.0,1.4561991249491237,1145.7538874596853,786.8112731490038
139,8e-06,18.0,4.703009946402814,5769.6918556312585,1226.8083464387134
140,8e-06,19.0,1.349603174603175,1021.2837511973348,756.7289188524796
141,8e-06,20.0,1.3809523809523827,1033.0668820250698,748.0829145698772
142,8e-06,21.0,1.0360119047619112,1017.4202464385588,982.0545900699616
143,8e-06,22.0,4.655831909512893,2894.3711109668543,621.6657231660394
144,8e-06,23.0,4.820162526014161,14373.834767701268,2982.0228446917395
145,8e-06,24.0,2.8391723356009146,3366.822785165799,1185.8465732948212
146,8e-06,25.0,1.76865889212828,2058.268607426014,1163.745375994598
147,8e-06,26.0,1.518174603174604,1899.248317221592,1251.007830884628
148,8e-06,27.0,1.035257936507936,598.4781536686176,578.0956924487483
149,8e-06,28.0,4.610064713745693,2662.4889401921414,577.538300547816
150,8e-06,29.0,0.08333333333333401,154.8232041740551,1857.878450088646
151,8e-06,30.0,0.011819727891154999,11.015214553624453,931.9346989254648
152,8e-06,31.0,0.037321428571428,82.51338007430849,2210.8848249575817
153,8e-06,32.0,0.36904761904761996,146.14919648130157,396.01717756223553
154,8e-06,33.0,0.8452380952380951,850.9190404457072,1006.7211182737946
155,8e-06,34.0,0.86031746031746,701.4011002952724,815.2817217454276
156,8e-06,35.0,0.85625,1061.782320542047,1240.037746618449
157,8e-06,36.0,0.175744047619048,447.7814889032296,2547.918378856644
158,8e-06,37.0,0.026190476190476004,28.992670097680275,1106.9928582750729
159,8e-06,38.0,0.03248299319728,116.40614983621704,3583.6029373661427
160,8e-06,39.0,0.032738095238094,50.20170671990718,1533.4339507172228
161,8e-06,40.0,0.014186507936508,44.264001157946964,3120.147773930793
162,8e-06,43.0,0.015873015873016,65.42541809451137,4121.801339954183
163,8e-06,44.0,0.001339285714286,9.671478813197663,7221.370847186047
164,8e-06,46.0,0.023809523809524,166.17824543969112,6979.486308466971
165,8e-06,47.0,0.01142857142857,28.472673323133805,2491.3589157745196
166,8e-06,50.0,0.07217261904761998,209.24041988499607,2899.166230159083
167,8e-06,51.0,0.021428571428571998,76.01885502186637,3547.546567687003
168,8e-06,52.0,0.004761904761905,10.849848503609493,2278.46818575788
169,8e-06,58.0,0.000865800865801,4.201155013754421,4852.334040885604
170,8e-06,61.0,0.00297619047619,22.616130185797655,7599.019742429228
171,8e-06,64.0,0.001984126984127,4.1281055659800545,2080.565205253931
172,8e-06,65.0,0.011904761904762,40.733098267588495,3421.5802544774065
173,1e-05,0.0,182.74001022980582,546684.3008019767,2991.5960938958606
174,1e-05,1.0,145.88039448729072,520144.0345504007,3565.551329762248
175,1e-05,2.0,74.72696509001126,573939.4177145704,7680.486113991652
176,1e-05,3.0,137.39540364629445,738212.091260164,5372.9023800577015
177,1e-05,4.0,97.47379949649417,342737.0475378539,3516.196652929089
178,1e-05,5.0,64.32422343011292,154890.36109264506,2407.9631720844727
179,1e-05,6.0,150.1748014905811,522121.8263104988,3476.760555886242
180,1e-05,7.0,32.14642887576493,218213.15717144028,6788.09948111998
181,1e-05,8.0,73.28084266935875,562985.2098229112,7682.570086742668
182,1e-05,9.0,135.733177723702,746066.5554886872,5496.567368424674
183,1e-05,10.0,84.37423931484555,220226.49766522684,2610.1153557479033
184,1e-05,11.0,9.366645880126464,40159.62142066573,4287.5135811287355
185,1e-05,12.0,24.619038126168096,66080.95219404506,2684.1402923782884
186,1e-05,13.0,20.438217522210806,90630.46857500865,4434.362657923465
187,1e-05,14.0,2.0546778721086425,12681.74750896258,6172.134173006767
188,1e-05,15.0,24.858074345678734,66145.74326982703,2660.935933733163
189,1e-05,16.0,8.18807524764292,11163.893467165064,1363.4331792906744
190,1e-05,17.0,4.708125386518255,5789.306570050696,1229.64154409065
191,1e-05,18.0,5.6084435626102325,3113.2006835879456,555.0917378116625
192,1e-05,19.0,1.4561991249491237,1145.7538874596853,786.8112731490038
193,1e-05,20.0,4.655831909512893,2894.3711109668543,621.6657231660394
194,1e-05,21.0,1.349603174603175,1021.2837511973348,756.7289188524796
195,1e-05,22.0,1.8199644799644887,2081.343315198216,1143.6175475462176
196,1e-05,23.0,1.3809523809523827,1033.0668820250698,748.0829145698772
197,1e-05,24.0,1.0360119047619112,1017.4202464385588,982.0545900699616
198,1e-05,25.0,0.4401984126984119,486.92283707336543,1106.1440092174191
199,1e-05,26.0,1.518174603174604,1899.248317221592,1251.007830884628
200,1e-05,27.0,1.76865889212828,2058.268607426014,1163.745375994598
201,1e-05,28.0,1.035257936507936,598.4781536686176,578.0956924487483
202,1e-05,29.0,0.08333333333333401,154.8232041740551,1857.878450088646
203,1e-05,30.0,0.011819727891154999,11.015214553624453,931.9346989254648
204,1e-05,31.0,7.383061594202902,5230.19448333157,708.4045577295822
205,1e-05,32.0,0.86031746031746,701.4011002952724,815.2817217454276
206,1e-05,33.0,0.037321428571428,82.51338007430849,2210.8848249575817
207,1e-05,34.0,0.8452380952380951,850.9190404457072,1006.7211182737946
208,1e-05,35.0,0.85625,1061.782320542047,1240.037746618449
209,1e-05,36.0,1.4462089748180067,5792.386165126641,4005.2207294976606
210,1e-05,37.0,0.026190476190476004,28.992670097680275,1106.9928582750729
211,1e-05,38.0,2.8391723356009146,3366.822785165799,1185.8465732948212
212,1e-05,39.0,0.03248299319728,116.40614983621704,3583.6029373661427
213,1e-05,40.0,0.032738095238094,50.20170671990718,1533.4339507172228
214,1e-05,41.0,0.001339285714286,9.671478813197663,7221.370847186047
215,1e-05,42.0,0.016190476190477,61.9381308999714,3825.590437939218
216,1e-05,43.0,0.029894179894181,38.408266659589366,1284.807504187986
217,1e-05,47.0,0.076587301587301,134.02777777777675,1750.0
218,1e-05,48.0,1.264764996907855,1083.6490931074325,856.7987695396208
219,1e-05,50.0,0.023809523809524,166.17824543969112,6979.486308466971
220,1e-05,51.0,1.0204761904761899,544.1121091355814,533.1943206648257
221,1e-05,55.0,0.07217261904761998,209.24041988499607,2899.166230159083
222,1e-05,56.0,0.021428571428571998,76.01885502186637,3547.546567687003
223,1e-05,57.0,0.004761904761905,10.849848503609493,2278.46818575788
224,1e-05,58.0,0.014186507936508,44.264001157946964,3120.147773930793
225,1e-05,63.0,0.000865800865801,4.201155013754421,4852.334040885604
226,1e-05,65.0,0.00297619047619,22.616130185797655,7599.019742429228
227,1e-05,67.0,0.001984126984127,4.1281055659800545,2080.565205253931
228,1e-05,68.0,0.011904761904762,40.733098267588495,3421.5802544774065
229,9e-05,0.0,99.6651957948221,302227.31599416194,3032.425849203655
230,9e-05,1.0,80.17006991677549,341238.5553914065,4256.433301675377
231,9e-05,2.0,35.54354387394886,371678.14043439523,10456.980366181535
232,9e-05,3.0,45.116306709934804,108696.51647740157,2409.2512087977743
233,9e-05,4.0,98.33784534847723,557609.5171811348,5670.34507625369
234,9e-05,5.0,44.39143844597467,143096.80053222913,3223.5224976181157
235,9e-05,6.0,30.697714252419843,146863.56052213412,4784.18553624256
236,9e-05,7.0,42.813000242006936,111104.46451279693,2595.110454412496
237,9e-05,8.0,11.158251814573648,54211.84791762338,4858.453530042941
238,9e-05,9.0,62.36568414639941,265374.9647234678,4255.143968284181
239,9e-05,10.0,12.614728166570297,39746.963071868995,3150.837857703551
240,9e-05,11.0,23.87660352210487,55955.96634132813,2343.5479962434483
241,9e-05,12.0,47.86155035361649,190431.82438359704,3978.8060139428335
242,9e-05,13.0,2.614799182462092,13397.852099147989,5123.855089526449
243,9e-05,14.0,47.370493639853585,187962.18098164597,3967.9168726987946
244,9e-05,15.0,25.68465298074235,121727.60456973118,4739.312797451428
245,9e-05,16.0,42.72908965535514,110760.40309694436,2592.1545249458177
246,9e-05,17.0,12.490400033913879,23512.17130138592,1882.4193971006353
247,9e-05,18.0,22.810407093789276,174955.9283957478,7670.004646404757
248,9e-05,19.0,6.602409495962144,24093.496208796892,3649.197497297286
249,9e-05,20.0,7.168914249910496,10278.182898165416,1433.7154190808935
250,9e-05,21.0,21.06609822062883,144542.77977144704,6861.393042870393
251,9e-05,22.0,37.59304470456052,91321.51384822105,2429.213025066378
252,9e-05,23.0,7.630969379234793,33188.590899186675,4349.197231677886
253,9e-05,24.0,6.523379887777037,28711.69058863555,4401.351919184273
254,9e-05,25.0,31.643463231170617,63995.6926288124,2022.3985017472105
255,9e-05,26.0,11.583311395155322,42577.888360026875,3675.7958849172373
256,9e-05,27.0,20.48476130543673,153945.1936204721,7515.108002728569
257,9e-05,28.0,11.300975676853266,12123.440024139496,1072.778171620244
258,9e-05,29.0,13.136496858505293,62585.73199193199,4764.263461259882
259,9e-05,30.0,4.186367098918645,28664.747763948195,6847.165355219903
260,9e-05,31.0,5.6084435626102325,3113.2006835879456,555.0917378116625
261,9e-05,32.0,26.76083015767672,65379.57456170534,2443.1071150066805
262,9e-05,33.0,4.430703392468102,7233.101595499529,1632.495104004325
263,9e-05,34.0,12.015060479714876,22744.458797164032,1892.995781050265
264,9e-05,35.0,0.9462715171538734,4925.530440018788,5205.197821903633
265,9e-05,36.0,1.6317091916262632,9865.34518026579,6046.0192483400615
266,9e-05,37.0,11.161326806026059,38011.08827209993,3405.606603291783
267,9e-05,38.0,1.8199644799644887,2081.343315198216,1143.6175475462176
268,9e-05,39.0,3.8344772846392616,8338.114597846918,2174.5114076562713
269,9e-05,40.0,3.09985292485293,6862.718150668371,2213.885083271803
270,9e-05,41.0,11.903125387994768,25858.939550681793,2172.4495632686985
271,9e-05,42.0,0.5634334554334571,3912.8780085070202,6944.703000457772
272,9e-05,43.0,3.8397672945444126,8376.904370389613,2181.6177199830886
273,9e-05,44.0,3.841049396532496,8505.593042076513,2214.3930379429457
274,9e-05,45.0,4.29384085213033,3832.1355400765774,892.4726537489893
275,9e-05,46.0,2.8391723356009146,3366.822785165799,1185.8465732948212
276,9e-05,47.0,6.106716306696029,26001.196312705393,4257.803213192501
277,9e-05,48.0,0.6380995410212337,2721.598495806394,4265.16291086915
278,9e-05,49.0,1.349603174603175,1021.2837511973348,756.7289188524796
279,9e-05,50.0,1.4551409238909228,1143.2328845562574,785.6509742708288
280,9e-05,51.0,5.788019652305354,13326.841275220002,2302.4872194260697
281,9e-05,52.0,3.6599700640490114,4423.022231242721,1208.4859039392109
282,9e-05,53.0,0.4401984126984119,486.92283707336543,1106.1440092174191
283,9e-05,54.0,0.210863095238096,560.7124950449697,2659.1305340170666
284,9e-05,55.0,1.3809523809523827,1033.0668820250698,748.0829145698772
285,9e-05,56.0,1.0360119047619112,1017.4202464385588,982.0545900699616
286,9e-05,57.0,0.9589285714285728,753.5709149184036,785.8467641607177
287,9e-05,58.0,1.76865889212828,2058.268607426014,1163.745375994598
288,9e-05,59.0,1.518174603174604,1899.248317221592,1251.007830884628
289,9e-05,60.0,0.23809523809524,153.01990205343242,642.6835886244111
290,9e-05,61.0,0.9590916503587766,6586.585727531914,6867.52483463703
291,9e-05,62.0,1.506349206349207,1476.2131051449176,979.9939475672262
292,9e-05,63.0,11.901637292756673,25854.3401187037,2172.3347370398046
293,9e-05,64.0,0.08333333333333401,154.8232041740551,1857.878450088646
294,9e-05,65.0,1.626799628942488,1693.614185383756,1041.071165282169
295,9e-05,66.0,0.011819727891154999,11.015214553624453,931.9346989254648
296,9e-05,67.0,4.6162337662337665,2820.4264462732344,610.9799869546745
297,9e-05,68.0,3.2182539682539764,11077.682523509206,3442.140562175478
298,9e-05,69.0,3.432334608763177,7766.1502329799105,2262.6436866475556
299,9e-05,70.0,1.012301587301587,872.4107040764275,861.8090843875334
300,9e-05,71.0,1.0204761904761899,544.1121091355814,533.1943206648257
301,9e-05,72.0,0.8452380952380951,850.9190404457072,1006.7211182737946
302,9e-05,73.0,0.85625,1061.782320542047,1240.037746618449
303,9e-05,74.0,0.006554922582531,17.620507079721907,2688.133514601822
304,9e-05,75.0,0.027380952380952,104.80072054567282,3827.5045764507126
305,9e-05,76.0,1.4462089748180067,5792.386165126641,4005.2207294976606
306,9e-05,77.0,1.4538181725681718,1136.6441970518522,781.8338073488026
307,9e-05,78.0,0.655347763347767,2965.5928072908914,4525.220002493805
308,9e-05,79.0,0.029894179894181,38.408266659589366,1284.807504187986
309,9e-05,80.0,0.026190476190476004,28.992670097680275,1106.9928582750729
310,9e-05,81.0,0.014186507936508,44.264001157946964,3120.147773930793
311,9e-05,82.0,0.016190476190477,61.9381308999714,3825.590437939218
312,9e-05,83.0,0.03248299319728,116.40614983621704,3583.6029373661427
